,Date_year,open,high_value,low,close,adjclose,total_volume,ticker
613,4/2/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
614,4/3/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
615,4/4/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
616,4/5/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
617,4/8/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
618,4/9/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
619,4/10/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
620,4/11/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
621,4/12/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
622,4/15/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
623,4/16/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
624,4/17/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
625,4/18/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
626,4/19/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
627,4/22/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
628,4/23/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
629,4/24/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
630,4/25/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
631,4/26/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
632,4/29/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
633,4/30/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
634,5/1/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
635,5/2/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
636,5/3/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
637,5/6/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
638,5/7/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
639,5/8/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
640,5/9/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
641,5/10/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
642,5/13/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
643,5/14/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
644,5/15/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
645,5/16/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
646,5/17/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
647,5/20/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
648,5/21/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
649,5/22/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
650,5/23/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
651,5/24/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
652,5/28/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
653,5/29/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
654,5/30/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
655,5/31/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
656,6/3/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
657,6/4/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
658,6/5/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
659,6/6/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
660,6/7/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
661,6/10/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
662,6/11/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
663,6/12/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
664,6/13/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
665,6/14/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
666,6/17/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
667,6/18/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
668,6/20/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
